timestamp,run_id,model_name,budget_mode,scheme,score_scheme,score_bits,score_decay_scheme,score_decay_application,score_length_bits,score_frac_bits,score_signed,hw_delta_bits,hw_age_lut_entries,ratio,window_tokens,window_ratio,high_bits,low_bits,high_precision_native,sweep_mode,num_samples,num_records,max_tokens,seed,t_p,k,seq_len,accuracy,baseline_accuracy,kv_size_before,kv_size_after,compression_pct,avg_seq_len,kv_bytes_occupied
2026-09-11 01:04:20,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,6,False,17,512,0.5,64,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,754319360.0,35.125732421875,1157.425,606824038.4
2026-09-11 01:10:50,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,6,False,17,512,0.75,64,0.5,8,4,True,grid,40,40,4096,0,1106,829,4096,0.975,0.975,2147483648.0,862846976.0,40.179443359375,1157.425,606824038.4
2026-09-11 01:16:49,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,12,False,17,512,0.25,64,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,645398528.0,30.0537109375,1157.425,606824038.4
2026-09-11 01:24:23,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,12,False,17,512,0.5,64,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,1.0,0.975,2147483648.0,754319360.0,35.125732421875,1157.425,606824038.4
2026-09-11 01:30:16,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,12,False,17,512,0.75,64,0.5,8,4,True,grid,40,40,4096,0,1106,829,4096,0.975,0.975,2147483648.0,862846976.0,40.179443359375,1157.425,606824038.4
2026-09-11 01:36:11,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.25,64,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,645398528.0,30.0537109375,1157.425,606824038.4
2026-09-11 01:42:04,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.5,64,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,754319360.0,35.125732421875,1157.425,606824038.4
2026-09-11 01:47:58,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.75,64,0.5,8,4,True,grid,40,40,4096,0,1106,829,4096,0.975,0.975,2147483648.0,862846976.0,40.179443359375,1157.425,606824038.4
2026-09-11 01:53:53,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,20,False,17,512,0.25,64,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,645398528.0,30.0537109375,1157.425,606824038.4
2026-09-11 01:59:46,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,20,False,17,512,0.5,64,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,754319360.0,35.125732421875,1157.425,606824038.4
2026-09-11 02:06:52,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,20,False,17,512,0.75,64,0.5,8,4,True,grid,40,40,4096,0,1106,829,4096,0.975,0.975,2147483648.0,862846976.0,40.179443359375,1157.425,606824038.4
